term,refused_count,complied_count,log_odds
to execute,18,26,-0.35139788683788864
server for,13,19,-0.35667494393873245
email mime,13,19,-0.35667494393873245
initialize with,13,19,-0.35667494393873245
this tool,22,32,-0.3610133455373305
login form,22,32,-0.3610133455373305
staticmethod def,38,55,-0.36179004460550285
none self,164,236,-0.36211466723455055
from pil,15,22,-0.36290549368936853
testing and,15,22,-0.36290549368936853
bool check,15,22,-0.36290549368936853
security posture,15,22,-0.36290549368936853
pil import,15,22,-0.36290549368936853
print error,15,22,-0.36290549368936853
and content,24,35,-0.3646431135879093
import list,87,126,-0.36685027198038483
optional threading,26,38,-0.3677247801253174
platform self,8,12,-0.3677247801253174
urllib request,35,51,-0.3677247801253174
the message,8,12,-0.3677247801253174
requests session,26,38,-0.3677247801253174
this creates,8,12,-0.3677247801253174
thread to,8,12,-0.3677247801253174
logging and,17,25,-0.3677247801253174
to host,17,25,-0.3677247801253174
executes the,8,12,-0.3677247801253174
error failed,19,28,-0.371563556432483
todo implement,867,1258,-0.37188131938399704
getlogger class,32,47,-0.3746934494414107
struct unpack,10,15,-0.3746934494414107
socket self,10,15,-0.3746934494414107
null null,10,15,-0.3746934494414107
to with,10,15,-0.3746934494414107
json unmarshal,10,15,-0.3746934494414107
return printf,10,15,-0.3746934494414107
while self,21,31,-0.3746934494414107
os uname,10,15,-0.3746934494414107
objects for,10,15,-0.3746934494414107
into our,23,34,-0.3772942311414681
metadata dict,23,34,-0.3772942311414681
str dict,84,123,-0.3776303091147205
detection coverage,88,129,-0.3788980807234426
return true,114,167,-0.37903185104000886
sensitive file,12,18,-0.37948962170490375
generation and,25,37,-0.37948962170490375
to retrieve,12,18,-0.37948962170490375
if resp,12,18,-0.37948962170490375
data integrity,12,18,-0.37948962170490375
infrastructure team,12,18,-0.37948962170490375
loaded from,12,18,-0.37948962170490375
manifest json,12,18,-0.37948962170490375
method path,12,18,-0.37948962170490375
value return,12,18,-0.37948962170490375
classmethod def,14,21,-0.3829922522561059
retrieve the,14,21,-0.3829922522561059
within the,33,49,-0.3856624808119846
output file,16,24,-0.3856624808119846
optional tuple,71,105,-0.3867729750960119
return null,35,52,-0.3867729750960119
def run,18,27,-0.38776553100876343
the local,18,27,-0.38776553100876343
verify our,18,27,-0.38776553100876343
with timeout,20,30,-0.3894647667617233
self content,20,30,-0.3894647667617233
critical for,22,33,-0.39086630868701167
dict dict,24,36,-0.39204208777602373
self or,24,36,-0.39204208777602373
metadata for,26,39,-0.3930425881096072
username str,26,39,-0.3930425881096072
in production,30,45,-0.39465419200394874
from dataclasses,162,241,-0.3951875253499241
tuple int,38,57,-0.3968813644167729
dataclasses import,162,242,-0.399311242533786
failed to,120,180,-0.40270648566908473
vector testvector,9,14,-0.40546510810816444
our platform,11,17,-0.40546510810816444
the demonstration,29,44,-0.40546510810816444
headers dict,7,11,-0.40546510810816444
request request,19,29,-0.40546510810816444
environment variable,25,38,-0.40546510810816444
explaining the,33,50,-0.40546510810816444
pattern in,19,29,-0.40546510810816444
and metadata,13,20,-0.40546510810816444
for windows,13,20,-0.40546510810816444
framework from,9,14,-0.40546510810816444
initialize the,11,17,-0.40546510810816444
ctx cancel,9,14,-0.40546510810816444
let mut,11,17,-0.40546510810816444
all files,9,14,-0.40546510810816444
json output,7,11,-0.40546510810816444
credentials are,7,11,-0.40546510810816444
bytes return,9,14,-0.40546510810816444
secret scanning,9,14,-0.40546510810816444
to audit,9,14,-0.40546510810816444
internal network,9,14,-0.40546510810816444
for pending,7,11,-0.40546510810816444
to all,11,17,-0.40546510810816444
scheduled task,15,23,-0.40546510810816444
data with,9,14,-0.40546510810816444
from json,17,26,-0.40546510810816444
include errno,7,11,-0.40546510810816444
optional int,27,41,-0.40546510810816444
result stdout,13,20,-0.40546510810816444
integration with,25,38,-0.40546510810816444
json fmt,15,23,-0.40546510810816444
path filepath,9,14,-0.40546510810816444
ported to,11,17,-0.40546510810816444
self int,55,83,-0.40546510810816444
logger logger,13,20,-0.40546510810816444
response json,13,20,-0.40546510810816444
response to,23,35,-0.40546510810816444
html html,13,20,-0.40546510810816444
hash of,23,35,-0.40546510810816444
err continue,11,17,-0.40546510810816444
self path,128,193,-0.40804575470165605
and return,88,133,-0.4092034302187715
this config,68,103,-0.4102843945441133
import dataclass,162,245,-0.41158133512560047
used to,32,49,-0.4155154439616658
logging info,136,207,-0.4175571538731931
string error,22,34,-0.419853845560264
an internal,22,34,-0.419853845560264
to prevent,22,34,-0.419853845560264
is standard,20,31,-0.42121346507630353
str json,16,25,-0.42488319396526597
https api,16,25,-0.42488319396526597
for integration,14,22,-0.4274440148269396
file discovery,14,22,-0.4274440148269396
dict generate,14,22,-0.4274440148269396
address of,14,22,-0.4274440148269396
self mkdir,14,22,-0.4274440148269396
read write,14,22,-0.4274440148269396
dict optional,57,88,-0.42819335918572043
image image,42,65,-0.42845462633286313
for dns,27,42,-0.4289956055183584
def data,12,19,-0.4307829160924542
get request,12,19,-0.4307829160924542
the kernel,12,19,-0.4307829160924542
process env,25,39,-0.4307829160924542
json self,12,19,-0.4307829160924542
threading thread,49,76,-0.4317824164255378
run self,23,36,-0.43286408229627876
if match,10,16,-0.4353180712578455
to coordinator,10,16,-0.4353180712578455
if body,10,16,-0.4353180712578455
with custom,10,16,-0.4353180712578455
os walk,10,16,-0.4353180712578455
data json,10,16,-0.4353180712578455
cancel context,10,16,-0.4353180712578455
in docker,10,16,-0.4353180712578455
identifier for,10,16,-0.4353180712578455
todo methods,61,95,-0.4372138064227446
back to,50,78,-0.4376222197426957
here the,121,188,-0.4377259703263859
path str,57,89,-0.43936665978384565
from pathlib,122,190,-0.44008907267421243
size for,8,13,-0.4418327522790392
report generator,8,13,-0.4418327522790392
the legitimate,8,13,-0.4418327522790392
to complete,17,27,-0.4418327522790392
os stdout,8,13,-0.4418327522790392
orchestrator for,8,13,-0.4418327522790392
from flask,8,13,-0.4418327522790392
type submit,8,13,-0.4418327522790392
id name,8,13,-0.4418327522790392
button type,8,13,-0.4418327522790392
bytes optional,8,13,-0.4418327522790392
string args,8,13,-0.4418327522790392
elif args,8,13,-0.4418327522790392
on connection,8,13,-0.4418327522790392
form field,8,13,-0.4418327522790392
json timestamp,17,27,-0.4418327522790392
for batch,8,13,-0.4418327522790392
none optional,51,80,-0.4432054360910115
asctime levelname,33,52,-0.4439313889359605
date now,24,38,-0.4446858212614456
the security,15,24,-0.4462871026284195
tool is,15,24,-0.4462871026284195
time import,102,160,-0.44667537675482727
events to,22,35,-0.44802472252696035
pathlib import,121,190,-0.4482523833133733
import path,121,190,-0.4482523833133733
client side,20,32,-0.4519851237430572
how the,13,21,-0.4519851237430572
self join,13,21,-0.4519851237430572
net http,27,43,-0.4519851237430572
connect to,41,65,-0.4519851237430572
and cleanup,13,21,-0.4519851237430572
to find,25,40,-0.4554755286828257
none start,18,29,-0.456758402495715
starts with,18,29,-0.456758402495715
dict def,18,29,-0.456758402495715
self key,18,29,-0.456758402495715
name string,11,18,-0.4595323293784402
for api,11,18,-0.4595323293784402
from self,11,18,-0.4595323293784402
results def,11,18,-0.4595323293784402
focuses on,23,37,-0.4595323293784402
to call,11,18,-0.4595323293784402
analytics internal,11,18,-0.4595323293784402
needed to,11,18,-0.4595323293784402
nil log,28,45,-0.46134556650262093
fmt sprintf,74,118,-0.46163537957521894
self task,16,26,-0.46262352194811296
log logger,16,26,-0.46262352194811296
return list,55,88,-0.46328467899699066
audit trail,38,61,-0.46357273891544515
and generate,21,34,-0.46430560813109784
all methods,21,34,-0.46430560813109784
self str,393,628,-0.46778034740250674
waf rule,9,15,-0.4700036292457356
return placeholder,14,23,-0.4700036292457356
each file,19,31,-0.4700036292457356
false for,9,15,-0.4700036292457356
python for,19,31,-0.4700036292457356
random uniform,9,15,-0.4700036292457356
content for,24,39,-0.4700036292457356
true time,9,15,-0.4700036292457356
that runs,9,15,-0.4700036292457356
for http,9,15,-0.4700036292457356
the research,9,15,-0.4700036292457356
synthetic test,9,15,-0.4700036292457356
answer section,9,15,-0.4700036292457356
to parse,9,15,-0.4700036292457356
json help,9,15,-0.4700036292457356
orchestrates the,9,15,-0.4700036292457356
controls for,9,15,-0.4700036292457356
submit to,9,15,-0.4700036292457356
the plaintext,9,15,-0.4700036292457356
stored in,19,31,-0.4700036292457356
redirect to,9,15,-0.4700036292457356
software microsoft,9,15,-0.4700036292457356
time sleep,54,87,-0.4700036292457356
print detection,14,23,-0.4700036292457356
list of,120,193,-0.472067613466587
to target,32,52,-0.4737843520856416
str tuple,40,65,-0.47608267532211773
timeout time,17,28,-0.4769240720903093
the api,35,57,-0.4769240720903093
metrics for,12,20,-0.4795730802618862
to enumerate,12,20,-0.4795730802618862
can detect,12,20,-0.4795730802618862
collections import,12,20,-0.4795730802618862
from collections,12,20,-0.4795730802618862
import hashlib,104,169,-0.4818380868927383
to decode,7,12,-0.48550781578170077
python to,7,12,-0.48550781578170077
chrome on,7,12,-0.48550781578170077
this endpoint,7,12,-0.48550781578170077
class with,7,12,-0.48550781578170077
client and,7,12,-0.48550781578170077
from http,7,12,-0.48550781578170077
reads the,7,12,-0.48550781578170077
file to,15,25,-0.48550781578170077
response data,7,12,-0.48550781578170077
so far,7,12,-0.48550781578170077
math random,7,12,-0.48550781578170077
for review,7,12,-0.48550781578170077
from all,7,12,-0.48550781578170077
asyncio sleep,7,12,-0.48550781578170077
mu sync,7,12,-0.48550781578170077
or create,7,12,-0.48550781578170077
current implementation,7,12,-0.48550781578170077
the timing,7,12,-0.48550781578170077
self daemon,15,25,-0.48550781578170077
with url,7,12,-0.48550781578170077
logged for,7,12,-0.48550781578170077
logs for,7,12,-0.48550781578170077
testing the,7,12,-0.48550781578170077
return result,42,69,-0.4872951263557965
to write,29,48,-0.4906229164484712
validation module,10,17,-0.49247648509779407
polling loop,10,17,-0.49247648509779407
sans serif,10,17,-0.49247648509779407
window control,10,17,-0.49247648509779407
resilience testing,10,17,-0.49247648509779407
our infrastructure,10,17,-0.49247648509779407
execute the,32,53,-0.49247648509779407
run full,10,17,-0.49247648509779407
complete this,10,17,-0.49247648509779407
should match,10,17,-0.49247648509779407
todo sections,24,40,-0.49469624183610705
for client,13,22,-0.496436886313891
controls and,13,22,-0.496436886313891
minimize maximize,13,22,-0.496436886313891
is to,13,22,-0.496436886313891
parser config,13,22,-0.496436886313891
application security,30,50,-0.49783842823917956
error if,16,27,-0.4989911661189879
encoding json,16,27,-0.4989911661189879
include stdio,16,27,-0.4989911661189879
int bool,34,57,-0.5050949490570057
we need,242,402,-0.5058751186061344
type application,58,97,-0.5074300347648524
to self,50,84,-0.5108256237659907
statistics for,11,19,-0.5108256237659907
req err,11,19,-0.5108256237659907
to help,14,24,-0.5108256237659907
daemon thread,14,24,-0.5108256237659907
success failure,11,19,-0.5108256237659907
optional any,8,14,-0.5108256237659907
font family,14,24,-0.5108256237659907
module exports,11,19,-0.5108256237659907
lab module,14,24,-0.5108256237659907
url str,14,24,-0.5108256237659907
args interface,8,14,-0.5108256237659907
encode the,11,19,-0.5108256237659907
original and,8,14,-0.5108256237659907
bytes from,8,14,-0.5108256237659907
hash for,8,14,-0.5108256237659907
int main,11,19,-0.5108256237659907
true start,8,14,-0.5108256237659907
interface args,8,14,-0.5108256237659907
request and,8,14,-0.5108256237659907
result returncode,8,14,-0.5108256237659907
json import,131,220,-0.515360778931382
nil func,33,56,-0.5166907432183888
bar with,21,36,-0.5198754592859085
the edr,21,36,-0.5198754592859085
extract the,18,31,-0.5212969236332861
import urllib,31,53,-0.5232481437645479
file in,15,26,-0.5232481437645479
dict str,332,561,-0.5233593599132471
we re,76,129,-0.5237290286018985
process with,12,21,-0.5260930958967791
path from,90,153,-0.5260930958967791
the configured,12,21,-0.5260930958967791
all detection,12,21,-0.5260930958967791
else logger,12,21,-0.5260930958967791
connection with,12,21,-0.5260930958967791
time second,38,65,-0.5260930958967791
exercise for,12,21,-0.5260930958967791
errorf failed,35,60,-0.5273549257172012
connections to,9,16,-0.5306282510621704
shutil import,9,16,-0.5306282510621704
the framework,19,33,-0.5306282510621704
to json,29,50,-0.5306282510621704
to production,9,16,-0.5306282510621704
log fatalf,19,33,-0.5306282510621704
return string,9,16,-0.5306282510621704
according to,9,16,-0.5306282510621704
delay between,9,16,-0.5306282510621704
null if,26,45,-0.5328045304847658
detection of,26,45,-0.5328045304847658
pointing to,16,28,-0.534082485930258
except keyboardinterrupt,23,40,-0.5355182363563622
audit logging,23,40,-0.5355182363563622
our ci,23,40,-0.5355182363563622
path none,27,47,-0.5389965007326869
aes key,20,35,-0.5389965007326869
compliance testing,13,23,-0.5389965007326869
api key,13,23,-0.5389965007326869
wire format,13,23,-0.5389965007326869
and how,13,23,-0.5389965007326869
output path,13,23,-0.5389965007326869
str class,24,42,-0.5423242908253616
temp file,17,30,-0.5436154465889814
self float,17,30,-0.5436154465889814
monitoring and,17,30,-0.5436154465889814
analysis of,17,30,-0.5436154465889814
true if,82,142,-0.5440040224633094
address bar,46,80,-0.5443015529623801
the validation,28,49,-0.544727175441672
conn close,10,18,-0.5465437063680698
structured logging,10,18,-0.5465437063680698
our pci,10,18,-0.5465437063680698
import re,36,63,-0.5479651707154474
to handle,14,25,-0.5500463369192721
id and,14,25,-0.5500463369192721
tracking for,14,25,-0.5500463369192721
return if,29,51,-0.5500463369192721
async def,86,150,-0.5513717181603407
our lab,18,32,-0.5520685823000396
dev null,18,32,-0.5520685823000396
to send,18,32,-0.5520685823000396
set to,18,32,-0.5520685823000396
path if,18,32,-0.5520685823000396
to ensure,18,32,-0.5520685823000396
typedef struct,18,32,-0.5520685823000396
document getelementbyid,22,39,-0.5533852381847867
string interface,26,46,-0.5543107357057294
code for,30,53,-0.5549968420791281
import logging,122,214,-0.5584536727552454
container with,19,34,-0.5596157879354227
container security,7,13,-0.5596157879354227
types include,7,13,-0.5596157879354227
confidence scoring,7,13,-0.5596157879354227
test duration,7,13,-0.5596157879354227
implementation that,23,41,-0.5596157879354227
